match_id,batsman,batsman_runs
627,SA Yadav,17
37,Mandeep Singh,17
514,RN ten Doeschate,17
25,MK Tiwary,17
278,YK Pathan,17
564,EJG Morgan,17
628,JP Duminy,17
183,AP Tare,17
160,YK Pathan,17
28,BA Stokes,17
28,JC Buttler,17
371,SK Raina,17
108,Yuvraj Singh,17
519,RA Jadeja,17
267,A Symonds,17
629,SS Tiwary,17
545,J Botha,17
221,G Gambhir,17
272,JP Duminy,17
616,NLTC Perera,17
272,B Chipli,17
75,DJ Hussey,17
136,G Gambhir,17
502,JP Duminy,17
321,RV Uthappa,17
447,KA Pollard,17
474,KV Sharma,17
462,AP Tare,17
208,AD Mathews,17
218,KD Karthik,17
111,SB Bangar,17
389,R Dravid,17
547,SK Raina,17
486,RA Jadeja,17
475,AB de Villiers,17
136,RG Sharma,17
602,AD Russell,17
177,KC Sangakkara,17
318,SK Raina,17
93,V Sehwag,17
176,SR Tendulkar,17
222,LR Shukla,17
460,GJ Bailey,17
174,RV Uthappa,17
526,SV Samson,17
154,KD Karthik,17
139,KC Sangakkara,17
539,AD Mathews,17
632,SV Samson,17
134,BJ Hodge,17
588,DJ Hooda,17
613,KH Pandya,17
449,NLTC Perera,17
37,KA Pollard,17
327,DPMD Jayawardene,17
224,M Vijay,17
559,F du Plessis,17
326,SS Tiwary,17
394,GH Vihari,17
564,KL Rahul,17
424,V Sehwag,17
4,DT Christian,17
393,LRPL Taylor,17
379,SL Malinga,17
179,ML Hayden,17
538,MS Bisla,17
505,AT Rayudu,17
428,UBT Chand,17
109,DR Smith,17
113,SA Asnodkar,17
487,NV Ojha,17
280,RJ Harris,17
287,KA Pollard,17
353,MK Pandey,17
290,RA Jadeja,17
197,KD Karthik,17
291,JH Kallis,17
198,FY Fazal,17
359,PA Patel,17
456,AT Rayudu,17
89,M Kaif,17
88,M Kartik,17
361,AM Rahane,17
439,KD Karthik,17
480,R Bhatia,17
566,CH Gayle,17
7,SA Yadav,17
303,AT Rayudu,17
498,MA Agarwal,17
353,RV Uthappa,17
405,Gurkeerat Singh,17
340,SE Marsh,17
544,AR Patel,17
253,JR Hopes,17
197,EJG Morgan,17
169,JDP Oram,17
38,DT Christian,17
419,UBT Chand,17
164,IK Pathan,17
148,RV Uthappa,17
343,RA Jadeja,17
67,SM Pollock,17
419,SPD Smith,17
288,AM Rahane,17
65,DS Lehmann,17
596,AD Russell,17
290,PC Valthaty,17
24,KH Pandya,17
541,PA Patel,17
144,TL Suman,17
196,K Goel,17
7,KA Pollard,17
453,DJG Sammy,17
102,LPC Silva,17
88,WP Saha,17
404,V Sehwag,17
244,JD Ryder,17
200,AB Agarkar,17
434,MS Bisla,17
84,IK Pathan,17
70,Z Khan,17
561,DA Warner,17
572,A Ashish Reddy,17
350,AB de Villiers,17
441,V Kohli,17
183,TM Dilshan,17
575,DR Smith,17
201,R Sathish,17
561,RS Bopara,17
402,SPD Smith,17
234,ML Hayden,17
84,DPMD Jayawardene,17
91,PP Chawla,17
150,TM Dilshan,17
560,RV Uthappa,17
292,Harbhajan Singh,17
340,N Saini,17
554,D Wiese,17
401,MC Juneja,17
142,CH Gayle,17
523,JP Faulkner,17
438,CA Pujara,17
188,V Kohli,17
578,Q de Kock,17
28,SPD Smith,17
109,SM Pollock,16
156,AD Mathews,16
392,JH Kallis,16
217,CA Pujara,16
448,Mandeep Singh,16
615,WP Saha,16
608,AD Russell,16
293,TR Birt,16
69,B Lee,16
448,MC Henriques,16
295,WD Parnell,16
547,SA Yadav,16
65,JR Hopes,16
511,JO Holder,16
30,Ishan Kishan,16
294,FY Fazal,16
53,Kuldeep Yadav,16
270,Bipul Sharma,16
475,GJ Bailey,16
98,TM Dilshan,16
563,JP Faulkner,16
71,Mohammad Hafeez,16
56,JJ Bumrah,16
291,LA Pomersbach,16
549,AM Rahane,16
417,Harbhajan Singh,16
487,SV Samson,16
15,CH Morris,16
293,Y Venugopal Rao,16
1,DJ Hooda,16
391,M Vohra,16
389,DH Yagnik,16
414,SK Raina,16
573,MEK Hussey,16
315,PP Chawla,16
281,G Gambhir,16
85,Joginder Sharma,16
634,C Munro,16
488,MG Johnson,16
96,RV Uthappa,16
541,GH Vihari,16
29,DT Christian,16
181,V Kohli,16
405,CL White,16
478,DR Smith,16
104,S Dhawan,16
139,V Kohli,16
612,GJ Maxwell,16
184,NV Ojha,16
310,Harbhajan Singh,16
153,LRPL Taylor,16
309,G Gambhir,16
145,LA Carseldine,16
451,B Chipli,16
205,IK Pathan,16
308,SR Tendulkar,16
540,KK Nair,16
306,JEC Franklin,16
479,DA Miller,16
612,AR Patel,16
402,AJ Finch,16
479,AP Tare,16
611,UT Khawaja,16
183,KD Karthik,16
400,R Bhatia,16
203,PD Collingwood,16
480,SR Watson,16
63,S Chanderpaul,16
68,VVS Laxman,16
96,S Vidyut,16
1,BCJ Cutting,16
186,WPUJC Vaas,16
297,M Vijay,16
488,JA Morkel,16
211,S Dhawan,16
411,Yuvraj Singh,16
29,SP Narine,16
18,CH Morris,16
298,CJ Ferguson,16
298,MK Pandey,16
394,A Ashish Reddy,16
394,A Mishra,16
196,DPMD Jayawardene,16
280,TM Dilshan,16
155,NV Ojha,16
410,AM Rahane,16
108,PP Chawla,16
313,SK Raina,16
632,STR Binny,16
477,AJ Finch,16
526,PA Patel,16
312,Y Nagar,16
209,KP Pietersen,16
606,Sachin Baby,16
312,MA Agarwal,16
424,B Lee,16
606,STR Binny,16
426,Yuvraj Singh,16
388,KC Sangakkara,16
293,M Morkel,16
120,Yuvraj Singh,16
340,RJ Peterson,16
226,MK Pandey,16
5,STR Binny,16
626,KL Rahul,16
553,AD Mathews,16
376,PA Patel,16
469,KP Pietersen,16
361,RA Jadeja,16
341,S Dhawan,16
32,AR Patel,16
254,A Symonds,16
359,DJ Hussey,16
434,RG Sharma,16
529,STR Binny,16
263,NV Ojha,16
224,DE Bollinger,16
379,KA Pollard,16
561,KV Sharma,16
252,RA Jadeja,16
358,MJ Clarke,16
380,AD Russell,16
252,DPMD Jayawardene,16
563,CH Morris,16
357,LRPL Taylor,16
226,R Dravid,16
534,HH Pandya,16
147,DR Smith,16
492,VH Zol,16
232,B Sumanth,16
160,ST Jayasuriya,16
334,DJ Bravo,16
35,HM Amla,16
117,JA Morkel,16
117,S Vidyut,16
367,KD Karthik,16
9,R Bhatia,16
118,Joginder Sharma,16
57,NV Ojha,16
171,AA Bilakhia,16
337,JP Duminy,16
626,M Vijay,16
68,AS Yadav,16
338,V Kohli,16
329,V Kohli,16
513,RG Sharma,16
129,G Gambhir,16
556,KM Jadhav,16
329,SPD Smith,16
255,MS Bisla,16
628,NV Ojha,16
133,RA Jadeja,16
133,V Sehwag,16
324,SC Ganguly,16
342,KA Pollard,16
446,UBT Chand,16
585,JC Buttler,16
467,SV Samson,16
321,SC Ganguly,16
386,S Badrinath,16
36,SP Jackson,16
509,R Tewatia,16
125,PA Patel,16
122,MS Dhoni,16
240,KC Sangakkara,16
473,Q de Kock,16
125,A Flintoff,16
596,JA Morkel,16
245,MA Agarwal,16
570,KK Nair,16
136,Y Venugopal Rao,16
351,SC Ganguly,16
242,SS Tiwary,16
461,Y Venugopal Rao,16
322,Shakib Al Hasan,16
386,RA Jadeja,16
462,MEK Hussey,16
111,MV Boucher,16
631,G Gambhir,16
291,V Kohli,15
14,G Gambhir,15
126,GC Smith,15
73,DPMD Jayawardene,15
521,NV Ojha,15
284,JD Ryder,15
457,DJ Bravo,15
105,LR Shukla,15
99,AB Agarkar,15
291,M Kaif,15
578,SV Samson,15
422,AJ Finch,15
234,JA Morkel,15
22,HH Pandya,15
532,WP Saha,15
338,MA Agarwal,15
193,Yuvraj Singh,15
353,DB Das,15
479,GJ Bailey,15
401,CH Gayle,15
334,S Badrinath,15
401,DA Warner,15
542,WP Saha,15
232,M Vijay,15
467,AM Rahane,15
190,KC Sangakkara,15
335,IK Pathan,15
232,RJ Harris,15
281,MEK Hussey,15
281,MK Tiwary,15
569,Gurkeerat Singh,15
203,AC Voges,15
171,AC Gilchrist,15
465,JP Duminy,15
579,DA Miller,15
124,JH Kallis,15
544,DA Miller,15
551,P Negi,15
495,S Rana,15
54,SPD Smith,15
123,RS Bopara,15
150,SR Tendulkar,15
437,MK Tiwary,15
235,JA Morkel,15
77,RR Sarwan,15
88,T Taibu,15
342,LRPL Taylor,15
607,DR Smith,15
491,WP Saha,15
569,WP Saha,15
296,M Kaif,15
481,NV Ojha,15
410,DJ Bravo,15
169,GJ Bailey,15
15,RR Pant,15
440,S Dhawan,15
239,PP Chawla,15
32,Yuvraj Singh,15
30,A Choudhary,15
621,MK Pandey,15
343,SK Raina,15
453,MS Bisla,15
251,AG Paunikar,15
148,V Kohli,15
148,RE van der Merwe,15
83,S Badrinath,15
466,DJG Sammy,15
287,AC Blizzard,15
300,CL White,15
185,TM Dilshan,15
120,G Gambhir,15
65,Kamran Akmal,15
454,AT Rayudu,15
439,SR Tendulkar,15
199,TL Suman,15
39,CH Morris,15
437,EJG Morgan,15
578,MK Pandey,15
606,CA Lynn,15
170,DA Warner,15
531,A Ashish Reddy,15
531,AD Mathews,15
197,RV Uthappa,15
187,YK Pathan,15
547,MK Pandey,15
290,Mandeep Singh,15
99,SC Ganguly,15
469,KD Karthik,15
48,R Tewatia,15
286,CJ Ferguson,15
103,WP Saha,15
414,A Mishra,15
342,Harbhajan Singh,15
47,V Shankar,15
268,TM Dilshan,15
334,MS Dhoni,15
425,Mandeep Singh,15
563,DJ Bravo,15
47,HH Pandya,15
135,DJ Bravo,15
586,KP Pietersen,15
179,L Balaji,15
61,PA Patel,15
135,AM Nayar,15
138,GR Napier,15
314,YK Pathan,15
617,SR Watson,15
600,JC Buttler,15
562,RG Sharma,15
274,V Sehwag,15
27,SA Yadav,15
224,SK Raina,15
210,MJ Lumb,15
394,MC Juneja,15
174,JH Kallis,15
225,MR Marsh,15
313,DJ Harris,15
210,A Symonds,15
313,Ankit Sharma,15
376,KC Sangakkara,15
262,NL McCullum,15
180,AB de Villiers,15
528,GJ Maxwell,15
602,SV Samson,15
519,MA Agarwal,15
221,C Madan,15
387,MR Marsh,15
56,KH Pandya,15
387,LRPL Taylor,15
387,AC Gilchrist,15
27,MK Pandey,15
631,NV Ojha,15
318,S Badrinath,15
215,Yuvraj Singh,15
484,BR Dunk,15
270,DJ Hussey,15
426,AJ Finch,15
318,F du Plessis,15
267,DJ Jacobs,15
447,Harbhajan Singh,15
219,SS Tiwary,15
271,AM Rahane,15
215,IK Pathan,15
177,S Sreesanth,15
475,JA Morkel,15
384,MK Pandey,15
563,DJ Hooda,15
85,MS Gony,15
583,MM Sharma,15
384,KC Sangakkara,15
272,KC Sangakkara,15
472,GJ Maxwell,15
224,MEK Hussey,15
619,RG Sharma,15
564,AR Patel,15
432,AB de Villiers,15
398,P Kumar,15
604,DR Smith,15
398,BJ Hodge,15
330,BB McCullum,15
106,SD Chitnis,15
32,Anureet Singh,15
204,TL Suman,15
539,LMP Simmons,15
334,AM Rahane,15
369,N Saini,15
555,S Dhawan,15
14,BCJ Cutting,15
31,KK Nair,15
232,AC Gilchrist,15
372,DA Warner,15
431,Yuvraj Singh,15
572,KV Sharma,15
604,P Kumar,15
375,YK Pathan,15
3,AJ Finch,15
374,RJ Harris,15
19,S Dhawan,15
280,P Kumar,15
262,JD Ryder,15
547,RA Jadeja,15
430,SR Tendulkar,15
385,MDKJ Perera,14
493,RG Sharma,14
27,G Gambhir,14
428,PA Patel,14
514,R Dhawan,14
316,KC Sangakkara,14
447,RG Sharma,14
494,R Ashwin,14
502,GJ Maxwell,14
389,STR Binny,14
18,G Gambhir,14
354,J Botha,14
346,SR Tendulkar,14
491,MG Johnson,14
570,SPD Smith,14
351,MJ Clarke,14
351,SL Malinga,14
401,BJ Rohrer,14
124,SB Styris,14
491,GJ Maxwell,14
124,P Kumar,14
319,KK Cooper,14
388,A Ashish Reddy,14
62,SK Warne,14
58,PA Patel,14
352,M Vijay,14
503,CH Gayle,14
333,N Saini,14
85,SP Fleming,14
98,AC Gilchrist,14
570,RV Uthappa,14
353,SPD Smith,14
295,DT Christian,14
318,NV Ojha,14
446,RE van der Merwe,14
389,MK Tiwary,14
371,JA Morkel,14
369,DA Warner,14
416,A Ashish Reddy,14
92,LR Shukla,14
367,AB de Villiers,14
328,J Botha,14
382,EJG Morgan,14
567,LMP Simmons,14
66,Y Venugopal Rao,14
41,SS Iyer,14
67,PA Patel,14
518,YK Pathan,14
114,SP Fleming,14
407,AM Rahane,14
521,SK Raina,14
435,RA Jadeja,14
443,IK Pathan,14
515,BB McCullum,14
423,KA Pollard,14
16,JJ Roy,14
91,JR Hopes,14
64,SC Ganguly,14
505,R Dhawan,14
17,SR Watson,14
142,Yuvraj Singh,14
64,SB Bangar,14
423,SR Tendulkar,14
603,V Kohli,14
108,DPMD Jayawardene,14
395,RT Ponting,14
311,OA Shah,14
498,R Shukla,14
443,MC Juneja,14
551,RA Jadeja,14
83,SR Watson,14
359,Azhar Mahmood,14
381,MS Dhoni,14
365,BJ Hodge,14
64,Y Venugopal Rao,14
441,R Vinay Kumar,14
435,DW Steyn,14
402,MR Marsh,14
56,HH Pandya,14
40,BA Stokes,14
501,KA Pollard,14
500,KL Rahul,14
310,M Kartik,14
508,AP Tare,14
325,Harmeet Singh,14
418,G Gambhir,14
497,G Gambhir,14
141,M Vijay,14
448,V Kohli,14
515,KA Pollard,14
379,RG Sharma,14
326,M Kaif,14
497,MK Pandey,14
358,R Dravid,14
358,SC Ganguly,14
326,S Aravind,14
441,G Gambhir,14
378,P Negi,14
450,R Dhawan,14
566,DA Miller,14
591,RA Jadeja,14
451,DPMD Jayawardene,14
74,JH Kallis,14
10,JC Buttler,14
538,RR Rossouw,14
186,DPMD Jayawardene,14
480,KP Pietersen,14
474,SK Raina,14
275,EJG Morgan,14
149,K Goel,14
616,DJ Hooda,14
282,SR Tendulkar,14
223,V Kohli,14
240,DB Ravi Teja,14
196,CH Gayle,14
3,JJ Roy,14
234,S Badrinath,14
611,NLTC Perera,14
287,PC Valthaty,14
249,B Chipli,14
9,DL Chahar,14
37,HH Pandya,14
4,WP Saha,14
226,JH Kallis,14
626,MM Sharma,14
209,R Dravid,14
169,IK Pathan,14
481,Yuvraj Singh,14
562,AT Rayudu,14
481,RR Rossouw,14
185,M Vijay,14
250,IK Pathan,14
285,J Botha,14
472,WP Saha,14
168,Niraj Patel,14
217,LRPL Taylor,14
614,SK Raina,14
192,R Dravid,14
168,RA Jadeja,14
211,SS Tiwary,14
614,RV Uthappa,14
211,MEK Hussey,14
457,Harbhajan Singh,14
610,MC Henriques,14
273,AM Nayar,14
151,B Lee,14
185,S Badrinath,14
268,SS Tiwary,14
211,M Vijay,14
470,MS Dhoni,14
632,SR Watson,14
198,SK Raina,14
248,AUK Pathan,14
248,SS Tiwary,14
223,MK Pandey,14
207,S Dhawan,14
628,EJG Morgan,14
4,M Vohra,14
634,Bipul Sharma,14
195,NV Ojha,14
525,SA Abbott,14
472,DA Miller,14
261,J Botha,14
259,PC Valthaty,14
252,MS Dhoni,14
609,NLTC Perera,14
539,UBT Chand,14
538,AB de Villiers,14
236,JP Duminy,14
202,MS Dhoni,14
473,AT Rayudu,14
203,AB McDonald,14
248,JJ van der Wath,14
619,Harbhajan Singh,14
77,Yuvraj Singh,14
176,AA Jhunjhunwala,14
175,Anirudh Singh,14
289,SK Raina,14
625,JP Duminy,14
229,R Sharma,14
235,LR Shukla,14
473,KM Jadhav,14
1,DA Warner,14
45,G Gambhir,14
228,JA Morkel,14
49,JP Faulkner,14
238,AT Rayudu,14
190,M Kaif,14
292,TL Suman,14
455,BB Samantray,14
82,YV Takawale,14
422,WP Saha,13
460,CA Pujara,13
547,YK Pathan,13
556,SS Tiwary,13
103,LR Shukla,13
448,DJ Hussey,13
370,HH Gibbs,13
506,AB de Villiers,13
12,P Negi,13
563,MS Dhoni,13
217,WP Saha,13
272,CL White,13
5,SV Samson,13
369,SE Marsh,13
412,M Morkel,13
373,SR Watson,13
275,CL White,13
274,DA Warner,13
506,MK Pandey,13
55,P Negi,13
81,Mohammad Hafeez,13
492,SV Samson,13
254,R Sharma,13
372,NV Ojha,13
538,MS Dhoni,13
526,DJ Hooda,13
570,Shakib Al Hasan,13
311,PC Valthaty,13
28,HH Pandya,13
102,AC Gilchrist,13
154,Yashpal Singh,13
432,CH Gayle,13
168,AB Agarkar,13
471,R Rampaul,13
311,DJ Hussey,13
628,B Kumar,13
229,MR Marsh,13
557,WP Saha,13
458,SA Yadav,13
38,AJ Finch,13
206,SK Raina,13
74,ML Hayden,13
474,MS Dhoni,13
549,UBT Chand,13
274,NV Ojha,13
370,Shakib Al Hasan,13
156,MV Boucher,13
371,RA Jadeja,13
517,PP Chawla,13
358,RV Uthappa,13
529,SPD Smith,13
362,MJ Clarke,13
131,JA Morkel,13
434,YK Pathan,13
584,A Ashish Reddy,13
490,BB McCullum,13
325,PP Chawla,13
19,EJG Morgan,13
263,IK Pathan,13
584,DA Warner,13
64,Mohammad Hafeez,13
364,IK Pathan,13
571,SS Tiwary,13
79,SP Fleming,13
476,JH Kallis,13
323,LRPL Taylor,13
263,J Syed Mohammad,13
87,MS Gony,13
562,CH Gayle,13
261,DPMD Jayawardene,13
159,SK Raina,13
499,Yuvraj Singh,13
105,Sohail Tanvir,13
331,JP Duminy,13
464,AM Rahane,13
214,CL White,13
332,MK Pandey,13
400,YK Pathan,13
51,A Mishra,13
121,AC Gilchrist,13
583,SE Marsh,13
390,KA Pollard,13
134,KP Pietersen,13
170,A Mishra,13
327,NV Ojha,13
529,A Ashish Reddy,13
216,DR Smith,13
530,DJ Bravo,13
104,MF Maharoof,13
338,GB Hogg,13
472,CA Lynn,13
49,RA Jadeja,13
269,B Akhil,13
502,WP Saha,13
338,AM Rahane,13
269,IK Pathan,13
406,SP Narine,13
368,F du Plessis,13
489,NV Ojha,13
318,RA Jadeja,13
59,MG Johnson,13
407,BJ Hodge,13
433,DA Warner,13
399,JA Morkel,13
271,Harpreet Singh,13
481,AJ Finch,13
406,MK Tiwary,13
72,L Ronchi,13
498,KP Pietersen,13
465,M Manhas,13
6,Basil Thampi,13
392,R Bhatia,13
474,Y Venugopal Rao,13
199,R McLaren,13
528,AR Patel,13
321,SPD Smith,13
199,MD Mishra,13
480,M Vijay,13
240,DW Steyn,13
556,PA Patel,13
516,GJ Maxwell,13
627,JO Holder,13
147,DJ Bravo,13
267,LRPL Taylor,13
267,RG Sharma,13
543,JP Duminy,13
626,AR Patel,13
413,AT Rayudu,13
193,NV Ojha,13
561,S Dhawan,13
491,DA Miller,13
607,JP Duminy,13
126,LR Shukla,13
175,RG Sharma,13
306,Harbhajan Singh,13
190,JA Morkel,13
127,P Kumar,13
348,S Dhawan,13
108,LA Pomersbach,13
141,G Gambhir,13
488,PA Patel,13
209,V Kohli,13
608,DA Miller,13
306,RG Sharma,13
77,Shahid Afridi,13
554,P Negi,13
26,AJ Finch,13
621,NLTC Perera,13
510,VH Zol,13
220,RJ Harris,13
532,RV Uthappa,13
14,DJ Hooda,13
439,GJ Maxwell,13
224,KD Karthik,13
347,MK Tiwary,13
141,SB Jakati,13
99,Salman Butt,13
288,LRPL Taylor,13
297,S Badrinath,13
151,HH Gibbs,13
61,JDP Oram,13
566,GJ Bailey,13
428,IK Pathan,13
112,JR Hopes,13
249,AM Nayar,13
621,SS Tiwary,13
14,MC Henriques,13
70,V Kohli,13
15,MM Sharma,13
297,JA Morkel,13
352,JA Morkel,13
223,AA Jhunjhunwala,13
524,AT Rayudu,13
347,JA Morkel,13
419,BJ Rohrer,13
377,AM Rahane,13
250,JR Hopes,13
291,AB de Villiers,13
141,TM Dilshan,13
53,KA Pollard,13
346,JEC Franklin,13
125,JA Morkel,13
375,MJ Clarke,13
228,M Vijay,13
523,CH Morris,13
375,JH Kallis,13
95,A Chopra,13
280,SS Tiwary,13
112,WP Saha,13
207,RJ Harris,13
287,AT Rayudu,13
536,MG Johnson,13
379,JEC Franklin,13
89,SB Styris,13
301,CA Ingram,13
21,SW Billings,13
473,CJ Anderson,13
300,PP Chawla,13
522,V Kohli,13
93,KD Karthik,13
417,TM Dilshan,13
351,RJ Peterson,13
68,AC Gilchrist,13
175,BJ Hodge,13
300,SE Marsh,13
152,SK Raina,13
378,Y Venugopal Rao,13
124,HH Gibbs,13
227,FY Fazal,13
623,AT Rayudu,13
512,KD Karthik,13
54,WP Saha,13
302,SS Tiwary,13
535,RV Uthappa,13
437,R Bhatia,13
520,STR Binny,13
66,AS Yadav,12
480,KD Karthik,12
286,KC Sangakkara,12
574,V Kohli,12
534,PA Patel,12
15,PJ Cummins,12
455,R Dravid,12
462,NJ Maddinson,12
512,JDS Neesham,12
627,KD Karthik,12
298,RV Uthappa,12
66,WPUJC Vaas,12
347,DJ Bravo,12
66,G Gambhir,12
470,KA Pollard,12
480,AM Rahane,12
551,BB McCullum,12
575,P Negi,12
589,YK Pathan,12
164,WA Mota,12
575,V Kohli,12
300,JP Duminy,12
400,DJ Hussey,12
322,BJ Hodge,12
240,A Mishra,12
86,AM Nayar,12
446,DJ Bravo,12
150,AM Rahane,12
170,PR Shah,12
239,Sunny Singh,12
337,KC Sangakkara,12
56,MJ McClenaghan,12
287,Harbhajan Singh,12
60,DJ Hussey,12
31,SP Jackson,12
561,JP Duminy,12
545,G Gambhir,12
113,M Kaif,12
145,YK Pathan,12
262,MK Pandey,12
48,MJ Guptill,12
442,RA Jadeja,12
110,MS Dhoni,12
159,P Kumar,12
5,Mandeep Singh,12
402,PA Patel,12
328,OA Shah,12
569,GJ Bailey,12
626,KC Cariappa,12
202,ML Hayden,12
361,J Botha,12
562,MJ McClenaghan,12
50,N Rana,12
221,A Mishra,12
575,D Wiese,12
237,AUK Pathan,12
491,GJ Bailey,12
203,S Narwal,12
132,CH Gayle,12
401,R Rampaul,12
68,Kamran Akmal,12
132,S Dhawan,12
424,JH Kallis,12
74,V Kohli,12
401,KL Rahul,12
555,P Kumar,12
247,DJ Jacobs,12
445,G Gambhir,12
417,KB Arun Karthik,12
421,PP Chawla,12
135,K Goel,12
2,MS Dhoni,12
257,M Vijay,12
347,YK Pathan,12
389,R Bhatia,12
37,TM Head,12
19,DJ Hooda,12
404,BMAJ Mendis,12
325,Bipul Sharma,12
552,GJ Maxwell,12
335,LRPL Taylor,12
131,AA Bilakhia,12
239,AM Nayar,12
179,VVS Laxman,12
446,UT Yadav,12
555,J Botha,12
148,R Vinay Kumar,12
487,STR Binny,12
131,DR Smith,12
209,RV Uthappa,12
58,G Gambhir,12
213,DL Vettori,12
62,V Sehwag,12
170,Harbhajan Singh,12
464,STR Binny,12
31,AR Bawne,12
394,V Sehwag,12
402,TL Suman,12
69,DPMD Jayawardene,12
595,RA Jadeja,12
511,SA Yadav,12
394,DPMD Jayawardene,12
429,R Sathish,12
535,KM Jadhav,12
157,Yuvraj Singh,12
71,SC Ganguly,12
255,KM Jadhav,12
427,G Gambhir,12
370,RG Sharma,12
370,R Bhatia,12
449,AM Rahane,12
117,M Kaif,12
155,Y Venugopal Rao,12
277,RG Sharma,12
55,Sachin Baby,12
171,TL Suman,12
305,AT Rayudu,12
315,MK Pandey,12
544,M Vijay,12
432,PA Reddy,12
352,DJ Bravo,12
550,G Gambhir,12
589,KJ Abbott,12
124,RV Uthappa,12
526,UBT Chand,12
243,SE Marsh,12
66,A Symonds,12
314,DB Das,12
65,IK Pathan,12
139,IK Pathan,12
312,DAJ Bracewell,12
605,NLTC Perera,12
341,KC Sangakkara,12
574,SPD Smith,12
341,AC Thomas,12
519,R Ashwin,12
218,IK Pathan,12
116,PP Chawla,12
596,NLTC Perera,12
332,DJ Bravo,12
254,JD Ryder,12
242,V Kohli,12
513,LMP Simmons,12
489,DA Warner,12
497,LMP Simmons,12
112,DJ Hussey,12
253,V Sehwag,12
115,M Kaif,12
503,S Rana,12
255,Iqbal Abdulla,12
275,B Chipli,12
41,KK Nair,12
531,NV Ojha,12
466,DW Steyn,12
176,NV Ojha,12
254,MD Mishra,12
368,MK Tiwary,12
310,CJ Ferguson,12
279,IK Pathan,12
250,GC Smith,12
114,JA Morkel,12
506,MA Starc,12
589,MK Pandey,12
412,CM Gautam,12
447,JP Faulkner,12
220,HH Gibbs,12
536,AR Patel,12
612,CR Brathwaite,12
59,AT Rayudu,12
244,M Manhas,12
96,SR Tendulkar,12
21,MC Henriques,12
550,RN ten Doeschate,12
552,WP Saha,12
393,DH Yagnik,12
452,MC Henriques,12
419,DPMD Jayawardene,12
574,KK Nair,12
487,KK Nair,12
558,SR Watson,12
271,J Botha,12
36,YK Pathan,12
197,V Sehwag,12
153,JH Kallis,12
140,RA Jadeja,12
375,CJ Ferguson,12
517,Shakib Al Hasan,12
55,KM Jadhav,12
342,RG Sharma,12
186,S Sreesanth,12
577,R Vinay Kumar,12
171,RG Sharma,12
556,AD Mathews,12
585,AD Nath,12
231,S Dhawan,12
271,SR Watson,12
129,KD Karthik,12
533,BB McCullum,12
532,MK Pandey,12
437,MS Bisla,12
536,STR Binny,12
156,R Dravid,12
246,J Botha,12
483,MS Dhoni,12
538,SN Khan,11
254,M Kartik,11
353,B Kumar,11
124,KP Pietersen,11
349,NV Ojha,11
48,SE Marsh,11
259,Y Nagar,11
342,SL Malinga,11
251,SR Watson,11
105,WP Saha,11
353,YK Pathan,11
439,AM Nayar,11
400,PP Chawla,11
203,SW Tait,11
207,RG Sharma,11
475,VR Aaron,11
35,K Rabada,11
441,MC Henriques,11
162,SR Tendulkar,11
210,AA Jhunjhunwala,11
22,WP Saha,11
90,R Dravid,11
28,KV Sharma,11
358,AD Mathews,11
620,BB McCullum,11
345,NV Ojha,11
7,KH Pandya,11
245,S Dhawan,11
57,S Dhawan,11
509,KK Nair,11
530,F du Plessis,11
441,RN ten Doeschate,11
583,AR Patel,11
347,DB Das,11
439,RV Uthappa,11
532,G Gambhir,11
632,KK Nair,11
532,Gurkeerat Singh,11
465,M Vijay,11
399,R Ashwin,11
164,SM Katich,11
532,V Sehwag,11
468,AB de Villiers,11
35,KK Nair,11
241,AJ Finch,11
49,CR Brathwaite,11
180,M Manhas,11
207,TL Suman,11
255,R Vinay Kumar,11
398,R Sathish,11
27,RV Uthappa,11
78,DB Das,11
23,YK Pathan,11
122,V Kohli,11
9,MS Dhoni,11
69,L Ronchi,11
251,AS Raut,11
165,AS Raut,11
161,AB de Villiers,11
182,SC Ganguly,11
88,LR Shukla,11
208,DJ Hussey,11
335,NV Ojha,11
358,M Manhas,11
247,BJ Hodge,11
183,AB de Villiers,11
130,RS Bopara,11
466,Y Venugopal Rao,11
355,KD Karthik,11
250,NV Ojha,11
596,G Gambhir,11
293,Mandeep Singh,11
31,CH Morris,11
584,MK Pandey,11
635,MC Henriques,11
564,GJ Maxwell,11
588,EJG Morgan,11
553,KM Jadhav,11
564,KV Sharma,11
141,A Mishra,11
194,DJ Bravo,11
566,M Vohra,11
472,GJ Bailey,11
307,A Mithun,11
572,MC Henriques,11
428,BMAJ Mendis,11
187,MK Tiwary,11
112,DPMD Jayawardene,11
40,AM Rahane,11
305,Harbhajan Singh,11
115,G Gambhir,11
26,Basil Thampi,11
565,BB McCullum,11
36,G Gambhir,11
428,DPMD Jayawardene,11
588,JC Buttler,11
604,RA Jadeja,11
612,DA Miller,11
555,B Kumar,11
370,AT Rayudu,11
12,N Rana,11
231,JH Kallis,11
230,R Sathish,11
176,R McLaren,11
93,SK Warne,11
371,SD Chitnis,11
613,KA Pollard,11
229,TM Dilshan,11
449,SR Watson,11
576,RA Jadeja,11
603,S Dhawan,11
229,RG Sharma,11
411,M Manhas,11
154,M Kartik,11
311,KK Cooper,11
311,JP Faulkner,11
310,WD Parnell,11
411,V Kohli,11
1,STR Binny,11
